date,name,points
1975-07-01,K.J. Wadsworth,0
1975-07-01,M.G. Burgess,0
1975-07-01,Zaheer Abbas,0
1975-07-01,R. Edwards,0
1975-07-01,R.W. Marsh,0
1975-07-01,I.R. Redpath,0
1975-07-01,G.P. Howarth,0
1975-07-01,J.F.M. Morrison,0
1975-07-01,S.M. Gavaskar,0
1975-07-01,G.R. Viswanath,0
1975-07-01,B.P. Patel,0
1975-07-01,D.A. Murray,0
1975-07-01,G.R.J. Roope,0
1975-08-01,B.D. Julien,463
1975-08-01,M.H.N. Walker,444
1975-08-01,C.M. Old,431
1975-08-01,R.O. Collinge,425
1975-08-01,Sarfraz Nawaz,424
1975-08-01,A.M.E. Roberts,417
1975-08-01,D.R. Hadlee,402
1975-08-01,A.W. Greig,395
1975-08-01,D.K. Lillee,393
1975-08-01,G.J. Gilmour,390
1975-08-01,A.A. Mallett,389
1975-08-01,K.D. Boyce,385
1975-08-01,Imran Khan,373
1975-08-01,J.R. Thomson,352
1975-08-01,Asif Masood,350
1975-08-01,D.L. Underwood,350
1975-08-01,B.S. Bedi,326
1975-08-01,R.J. Hadlee,309
1975-08-01,C.H. Lloyd,298
1975-08-01,R.D. Jackman,295
1975-08-01,V.A. Holder,292
1975-08-01,Asif Iqbal,289
1975-08-01,Madan Lal,284
1975-08-01,R.G.D. Willis,278
1975-08-01,B.E. Congdon,272
1975-08-01,R.A. Woolmer,270
1975-08-01,G.S. Chappell,252
1975-08-01,L.W. Kaluperuma,238
1975-08-01,S. Venkataraghavan,228
1975-08-01,B.J. McKechnie,227
1975-08-01,G. Dymock,224
1975-08-01,E.D. Solkar,214
1975-08-01,Javed Miandad,209
1975-08-01,K.D. Walters,196
1975-08-01,D.S. de Silva,193
1975-08-01,Intikhab Alam,192
1975-08-01,B. Wood,192
1975-08-01,D.R. O'Sullivan,181
1975-08-01,A.R.M. Opatha,174
1975-08-01,B. Warnapura,164
1975-08-01,M. Amarnath,153
1975-08-01,Pervez Mir,150
1975-08-01,M. Hendrick,144
1975-08-01,B.L. Cairns,126
1975-08-01,A.G. Hurst,99
1975-08-01,A.N. Ranasinghe,98
1975-08-01,Majid Khan,97
1975-08-01,I.V.A. Richards,92
1975-08-01,Salim Altaf,81
1975-08-01,R.J. Bright,69
1975-08-01,Wasim Raja,55
1975-08-01,I.M. Chappell,50
1975-08-01,Sadiq Mohammad,47
1975-08-01,Mushtaq Mohammad,44
1975-08-01,G.R.A. de Silva,26
1975-08-01,K.D. Ghavri,23
1975-08-01,D.L. Amiss,0
1975-08-01,D. Lloyd,0
1975-08-01,A.P.E. Knott,0
1975-08-01,R.W. Taylor,0
1975-08-01,A. Turner,0
1975-08-01,R.B. McCosker,0
1975-08-01,K.W.R. Fletcher,0
1975-08-01,A.P.B. Tennekoon,0
1975-08-01,L.R.D. Mendis,0
1975-08-01,G. Boycott,0
1975-08-01,D.L. Murray,0
1975-08-01,A.I. Kallicharran,0
1975-08-01,R.B. Kanhai,0
1975-08-01,S.R.de S. Wettimuny,0
1975-08-01,A.D. Gaekwad,0
1975-08-01,C.G. Greenidge,0
1975-08-01,R.C. Fredericks,0
1975-08-01,Wasim Bari,0
1975-08-01,J.M. Parker,0
1975-08-01,I.C. Davis,0
1975-08-01,G.M. Turner,0
1975-08-01,K.J. Wadsworth,0
1975-08-01,M.G. Burgess,0
1975-08-01,Zaheer Abbas,0
1975-08-01,R. Edwards,0
1975-08-01,R.W. Marsh,0
1975-08-01,I.R. Redpath,0
1975-08-01,G.P. Howarth,0
1975-08-01,J.F.M. Morrison,0
1975-08-01,S.M. Gavaskar,0
1975-08-01,G.R. Viswanath,0
1975-08-01,B.P. Patel,0
1975-08-01,D.A. Murray,0
1975-08-01,G.R.J. Roope,0
1975-09-01,B.D. Julien,463
1975-09-01,M.H.N. Walker,444
1975-09-01,C.M. Old,431
1975-09-01,R.O. Collinge,425
1975-09-01,Sarfraz Nawaz,424
1975-09-01,A.M.E. Roberts,417
1975-09-01,D.R. Hadlee,402
1975-09-01,A.W. Greig,395
1975-09-01,D.K. Lillee,393
1975-09-01,G.J. Gilmour,390
1975-09-01,A.A. Mallett,389
1975-09-01,K.D. Boyce,385
1975-09-01,Imran Khan,373
1975-09-01,J.R. Thomson,352
1975-09-01,Asif Masood,350
1975-09-01,D.L. Underwood,350
1975-09-01,B.S. Bedi,326
1975-09-01,R.J. Hadlee,309
1975-09-01,C.H. Lloyd,298
1975-09-01,R.D. Jackman,295
1975-09-01,V.A. Holder,292
1975-09-01,Asif Iqbal,289
1975-09-01,Madan Lal,284
1975-09-01,R.G.D. Willis,278
1975-09-01,B.E. Congdon,272
1975-09-01,R.A. Woolmer,270
1975-09-01,G.S. Chappell,252
1975-09-01,L.W. Kaluperuma,238
1975-09-01,S. Venkataraghavan,228
1975-09-01,B.J. McKechnie,227
1975-09-01,G. Dymock,224
1975-09-01,E.D. Solkar,214
1975-09-01,Javed Miandad,209
1975-09-01,K.D. Walters,196
1975-09-01,D.S. de Silva,193
1975-09-01,Intikhab Alam,192
1975-09-01,B. Wood,192
1975-09-01,D.R. O'Sullivan,181
1975-09-01,A.R.M. Opatha,174
1975-09-01,B. Warnapura,164
1975-09-01,M. Amarnath,153
1975-09-01,Pervez Mir,150
1975-09-01,M. Hendrick,144
1975-09-01,B.L. Cairns,126
1975-09-01,A.G. Hurst,99
1975-09-01,A.N. Ranasinghe,98
1975-09-01,Majid Khan,97
1975-09-01,I.V.A. Richards,92
1975-09-01,Salim Altaf,81
1975-09-01,R.J. Bright,69
1975-09-01,Wasim Raja,55
1975-09-01,I.M. Chappell,50
1975-09-01,Sadiq Mohammad,47
1975-09-01,Mushtaq Mohammad,44
1975-09-01,G.R.A. de Silva,26
1975-09-01,K.D. Ghavri,23
1975-09-01,D.L. Amiss,0
1975-09-01,D. Lloyd,0
1975-09-01,A.P.E. Knott,0
1975-09-01,R.W. Taylor,0
1975-09-01,A. Turner,0
1975-09-01,R.B. McCosker,0
1975-09-01,K.W.R. Fletcher,0
1975-09-01,A.P.B. Tennekoon,0
1975-09-01,L.R.D. Mendis,0
1975-09-01,G. Boycott,0
1975-09-01,D.L. Murray,0
1975-09-01,A.I. Kallicharran,0
1975-09-01,R.B. Kanhai,0
1975-09-01,S.R.de S. Wettimuny,0
1975-09-01,A.D. Gaekwad,0
1975-09-01,C.G. Greenidge,0
1975-09-01,R.C. Fredericks,0
1975-09-01,Wasim Bari,0
1975-09-01,J.M. Parker,0
1975-09-01,I.C. Davis,0
1975-09-01,G.M. Turner,0
1975-09-01,K.J. Wadsworth,0
1975-09-01,M.G. Burgess,0
1975-09-01,Zaheer Abbas,0
1975-09-01,R. Edwards,0
1975-09-01,R.W. Marsh,0
1975-09-01,I.R. Redpath,0
1975-09-01,G.P. Howarth,0
1975-09-01,J.F.M. Morrison,0
1975-09-01,S.M. Gavaskar,0
1975-09-01,G.R. Viswanath,0
1975-09-01,B.P. Patel,0
1975-09-01,D.A. Murray,0
1975-09-01,G.R.J. Roope,0
1975-10-01,B.D. Julien,463
1975-10-01,M.H.N. Walker,444
1975-10-01,C.M. Old,431
1975-10-01,R.O. Collinge,425
1975-10-01,Sarfraz Nawaz,424
1975-10-01,A.M.E. Roberts,417
1975-10-01,D.R. Hadlee,402
1975-10-01,A.W. Greig,395
1975-10-01,D.K. Lillee,393
1975-10-01,G.J. Gilmour,390
1975-10-01,A.A. Mallett,389
1975-10-01,K.D. Boyce,385
1975-10-01,Imran Khan,373
1975-10-01,J.R. Thomson,352
1975-10-01,Asif Masood,350
1975-10-01,D.L. Underwood,350
1975-10-01,B.S. Bedi,326
1975-10-01,R.J. Hadlee,309
1975-10-01,C.H. Lloyd,298
1975-10-01,R.D. Jackman,295
1975-10-01,V.A. Holder,292
1975-10-01,Asif Iqbal,289
1975-10-01,Madan Lal,284
1975-10-01,R.G.D. Willis,278
1975-10-01,B.E. Congdon,272
1975-10-01,R.A. Woolmer,270
1975-10-01,G.S. Chappell,252
1975-10-01,L.W. Kaluperuma,238
1975-10-01,S. Venkataraghavan,228
1975-10-01,B.J. McKechnie,227
1975-10-01,G. Dymock,224
1975-10-01,E.D. Solkar,214
1975-10-01,Javed Miandad,209
1975-10-01,K.D. Walters,196
1975-10-01,D.S. de Silva,193
1975-10-01,Intikhab Alam,192
1975-10-01,B. Wood,192
1975-10-01,D.R. O'Sullivan,181
1975-10-01,A.R.M. Opatha,174
1975-10-01,B. Warnapura,164
1975-10-01,M. Amarnath,153
1975-10-01,Pervez Mir,150
1975-10-01,M. Hendrick,144
1975-10-01,B.L. Cairns,126
1975-10-01,A.G. Hurst,99
1975-10-01,A.N. Ranasinghe,98
1975-10-01,Majid Khan,97
1975-10-01,I.V.A. Richards,92
1975-10-01,Salim Altaf,81
1975-10-01,R.J. Bright,69
1975-10-01,Wasim Raja,55
1975-10-01,I.M. Chappell,50
1975-10-01,Sadiq Mohammad,47
1975-10-01,Mushtaq Mohammad,44
1975-10-01,G.R.A. de Silva,26
1975-10-01,K.D. Ghavri,23
1975-10-01,D.L. Amiss,0
1975-10-01,D. Lloyd,0
1975-10-01,A.P.E. Knott,0
1975-10-01,R.W. Taylor,0
1975-10-01,A. Turner,0
1975-10-01,R.B. McCosker,0
1975-10-01,K.W.R. Fletcher,0
1975-10-01,A.P.B. Tennekoon,0
1975-10-01,L.R.D. Mendis,0
1975-10-01,G. Boycott,0
1975-10-01,D.L. Murray,0
1975-10-01,A.I. Kallicharran,0
1975-10-01,R.B. Kanhai,0
1975-10-01,S.R.de S. Wettimuny,0
1975-10-01,A.D. Gaekwad,0
1975-10-01,C.G. Greenidge,0
1975-10-01,R.C. Fredericks,0
1975-10-01,Wasim Bari,0
1975-10-01,J.M. Parker,0
1975-10-01,I.C. Davis,0
1975-10-01,G.M. Turner,0
1975-10-01,K.J. Wadsworth,0
1975-10-01,M.G. Burgess,0
1975-10-01,Zaheer Abbas,0
1975-10-01,R. Edwards,0
1975-10-01,R.W. Marsh,0
1975-10-01,I.R. Redpath,0
1975-10-01,G.P. Howarth,0
1975-10-01,J.F.M. Morrison,0
1975-10-01,S.M. Gavaskar,0
1975-10-01,G.R. Viswanath,0
1975-10-01,B.P. Patel,0
1975-10-01,D.A. Murray,0
1975-10-01,G.R.J. Roope,0
1975-11-01,B.D. Julien,463
1975-11-01,M.H.N. Walker,444
1975-11-01,C.M. Old,431
1975-11-01,R.O. Collinge,425
1975-11-01,Sarfraz Nawaz,424
1975-11-01,A.M.E. Roberts,417
1975-11-01,D.R. Hadlee,402
1975-11-01,A.W. Greig,395
1975-11-01,D.K. Lillee,393
1975-11-01,G.J. Gilmour,390
1975-11-01,A.A. Mallett,389
1975-11-01,K.D. Boyce,385
1975-11-01,Imran Khan,373
1975-11-01,J.R. Thomson,352
1975-11-01,Asif Masood,350
1975-11-01,D.L. Underwood,350
1975-11-01,B.S. Bedi,326
1975-11-01,R.J. Hadlee,309
1975-11-01,C.H. Lloyd,298
1975-11-01,R.D. Jackman,295
1975-11-01,V.A. Holder,292
1975-11-01,Asif Iqbal,289
1975-11-01,Madan Lal,284
1975-11-01,R.G.D. Willis,278
1975-11-01,B.E. Congdon,272
1975-11-01,R.A. Woolmer,270
1975-11-01,G.S. Chappell,252
1975-11-01,L.W. Kaluperuma,238
1975-11-01,S. Venkataraghavan,228
1975-11-01,B.J. McKechnie,227
1975-11-01,G. Dymock,224
1975-11-01,E.D. Solkar,214
1975-11-01,Javed Miandad,209
1975-11-01,K.D. Walters,196
1975-11-01,D.S. de Silva,193
1975-11-01,Intikhab Alam,192
1975-11-01,B. Wood,192
1975-11-01,D.R. O'Sullivan,181
1975-11-01,A.R.M. Opatha,174
1975-11-01,B. Warnapura,164
1975-11-01,M. Amarnath,153
1975-11-01,Pervez Mir,150
1975-11-01,M. Hendrick,144
1975-11-01,B.L. Cairns,126
1975-11-01,A.G. Hurst,99
1975-11-01,A.N. Ranasinghe,98
1975-11-01,Majid Khan,97
1975-11-01,I.V.A. Richards,92
1975-11-01,Salim Altaf,81
1975-11-01,R.J. Bright,69
1975-11-01,Wasim Raja,55
1975-11-01,I.M. Chappell,50
1975-11-01,Sadiq Mohammad,47
1975-11-01,Mushtaq Mohammad,44
1975-11-01,G.R.A. de Silva,26
1975-11-01,K.D. Ghavri,23
1975-11-01,D.L. Amiss,0
1975-11-01,D. Lloyd,0
1975-11-01,A.P.E. Knott,0
1975-11-01,R.W. Taylor,0
1975-11-01,A. Turner,0
1975-11-01,R.B. McCosker,0
1975-11-01,K.W.R. Fletcher,0
1975-11-01,A.P.B. Tennekoon,0
1975-11-01,L.R.D. Mendis,0
1975-11-01,G. Boycott,0
1975-11-01,D.L. Murray,0
1975-11-01,A.I. Kallicharran,0
1975-11-01,R.B. Kanhai,0
1975-11-01,S.R.de S. Wettimuny,0
1975-11-01,A.D. Gaekwad,0
1975-11-01,C.G. Greenidge,0
1975-11-01,R.C. Fredericks,0
1975-11-01,Wasim Bari,0
1975-11-01,J.M. Parker,0
1975-11-01,I.C. Davis,0
1975-11-01,G.M. Turner,0
1975-11-01,K.J. Wadsworth,0
1975-11-01,M.G. Burgess,0
1975-11-01,Zaheer Abbas,0
1975-11-01,R. Edwards,0
1975-11-01,R.W. Marsh,0
1975-11-01,I.R. Redpath,0
1975-11-01,G.P. Howarth,0
1975-11-01,J.F.M. Morrison,0
1975-11-01,S.M. Gavaskar,0
1975-11-01,G.R. Viswanath,0
1975-11-01,B.P. Patel,0
1975-11-01,D.A. Murray,0
1975-11-01,G.R.J. Roope,0
1975-12-01,B.D. Julien,463
1975-12-01,M.H.N. Walker,444
1975-12-01,C.M. Old,431
1975-12-01,R.O. Collinge,425
1975-12-01,Sarfraz Nawaz,424
1975-12-01,A.M.E. Roberts,417
1975-12-01,D.R. Hadlee,402
1975-12-01,A.W. Greig,395
1975-12-01,D.K. Lillee,393
1975-12-01,G.J. Gilmour,390
1975-12-01,A.A. Mallett,389
1975-12-01,K.D. Boyce,385
1975-12-01,Imran Khan,373
1975-12-01,J.R. Thomson,352
1975-12-01,Asif Masood,350
1975-12-01,D.L. Underwood,350
1975-12-01,B.S. Bedi,326
1975-12-01,R.J. Hadlee,309
1975-12-01,C.H. Lloyd,298
1975-12-01,R.D. Jackman,295
1975-12-01,V.A. Holder,292
1975-12-01,Asif Iqbal,289
1975-12-01,Madan Lal,284
1975-12-01,R.G.D. Willis,278
1975-12-01,B.E. Congdon,272
1975-12-01,R.A. Woolmer,270
1975-12-01,G.S. Chappell,252
1975-12-01,L.W. Kaluperuma,238
1975-12-01,S. Venkataraghavan,228
1975-12-01,B.J. McKechnie,227
1975-12-01,G. Dymock,224
1975-12-01,E.D. Solkar,214
1975-12-01,Javed Miandad,209
1975-12-01,K.D. Walters,196
1975-12-01,D.S. de Silva,193
1975-12-01,Intikhab Alam,192
1975-12-01,B. Wood,192
1975-12-01,D.R. O'Sullivan,181
1975-12-01,A.R.M. Opatha,174
1975-12-01,B. Warnapura,164
1975-12-01,M. Amarnath,153
1975-12-01,Pervez Mir,150
1975-12-01,M. Hendrick,144
1975-12-01,B.L. Cairns,126
1975-12-01,A.G. Hurst,99
1975-12-01,A.N. Ranasinghe,98
1975-12-01,Majid Khan,97
1975-12-01,I.V.A. Richards,92
1975-12-01,Salim Altaf,81
1975-12-01,R.J. Bright,69
1975-12-01,Wasim Raja,55
1975-12-01,I.M. Chappell,50
1975-12-01,Sadiq Mohammad,47
1975-12-01,Mushtaq Mohammad,44
1975-12-01,G.R.A. de Silva,26
1975-12-01,K.D. Ghavri,23
1975-12-01,D.L. Amiss,0
1975-12-01,D. Lloyd,0
1975-12-01,A.P.E. Knott,0
1975-12-01,R.W. Taylor,0
1975-12-01,A. Turner,0
1975-12-01,R.B. McCosker,0
1975-12-01,K.W.R. Fletcher,0
1975-12-01,A.P.B. Tennekoon,0
1975-12-01,L.R.D. Mendis,0
1975-12-01,G. Boycott,0
1975-12-01,D.L. Murray,0
1975-12-01,A.I. Kallicharran,0
1975-12-01,R.B. Kanhai,0
1975-12-01,S.R.de S. Wettimuny,0
1975-12-01,A.D. Gaekwad,0
1975-12-01,C.G. Greenidge,0
1975-12-01,R.C. Fredericks,0
1975-12-01,Wasim Bari,0
1975-12-01,J.M. Parker,0
1975-12-01,I.C. Davis,0
1975-12-01,G.M. Turner,0
1975-12-01,K.J. Wadsworth,0
1975-12-01,M.G. Burgess,0
1975-12-01,Zaheer Abbas,0
1975-12-01,R. Edwards,0
1975-12-01,R.W. Marsh,0
1975-12-01,I.R. Redpath,0
1975-12-01,G.P. Howarth,0
1975-12-01,J.F.M. Morrison,0
1975-12-01,S.M. Gavaskar,0
1975-12-01,G.R. Viswanath,0
1975-12-01,B.P. Patel,0
1975-12-01,D.A. Murray,0
1975-12-01,G.R.J. Roope,0
1976-01-01,M.H.N. Walker,497
1976-01-01,B.D. Julien,485
1976-01-01,C.M. Old,431
1976-01-01,R.O. Collinge,425
1976-01-01,Sarfraz Nawaz,424
1976-01-01,A.M.E. Roberts,420
1976-01-01,G.J. Gilmour,419
1976-01-01,D.K. Lillee,417
1976-01-01,D.R. Hadlee,402
1976-01-01,A.W. Greig,395
1976-01-01,K.D. Boyce,392
1976-01-01,Imran Khan,373
1976-01-01,A.A. Mallett,371
1976-01-01,D.L. Underwood,350
1976-01-01,Asif Masood,350
1976-01-01,J.R. Thomson,350
1976-01-01,B.S. Bedi,326
1976-01-01,V.A. Holder,317
1976-01-01,R.J. Hadlee,309
1976-01-01,R.D. Jackman,295
1976-01-01,Asif Iqbal,289
1976-01-01,C.H. Lloyd,287
1976-01-01,Madan Lal,284
1976-01-01,G.S. Chappell,279
1976-01-01,R.G.D. Willis,278
1976-01-01,B.E. Congdon,272
1976-01-01,R.A. Woolmer,270
1976-01-01,L.W. Kaluperuma,238
1976-01-01,S. Venkataraghavan,228
1976-01-01,B.J. McKechnie,227
1976-01-01,G. Dymock,223
1976-01-01,E.D. Solkar,214
1976-01-01,Javed Miandad,209
1976-01-01,K.D. Walters,195
1976-01-01,D.S. de Silva,193
1976-01-01,Intikhab Alam,192
1976-01-01,B. Wood,192
1976-01-01,D.R. O'Sullivan,181
1976-01-01,A.R.M. Opatha,174
1976-01-01,B. Warnapura,164
1976-01-01,M. Amarnath,153
1976-01-01,Pervez Mir,150
1976-01-01,M. Hendrick,144
1976-01-01,B.L. Cairns,126
1976-01-01,I.V.A. Richards,111
1976-01-01,A.G. Hurst,99
1976-01-01,A.N. Ranasinghe,98
1976-01-01,Majid Khan,97
1976-01-01,G.J. Cosier,84
1976-01-01,Salim Altaf,81
1976-01-01,R.J. Bright,68
1976-01-01,Wasim Raja,55
1976-01-01,I.M. Chappell,49
1976-01-01,Sadiq Mohammad,47
1976-01-01,Mushtaq Mohammad,44
1976-01-01,G.R.A. de Silva,26
1976-01-01,K.D. Ghavri,23
1976-01-01,A.D. Gaekwad,0
1976-01-01,S.R.de S. Wettimuny,0
1976-01-01,B.P. Patel,0
1976-01-01,L.R.D. Mendis,0
1976-01-01,A.P.B. Tennekoon,0
1976-01-01,R.B. McCosker,0
1976-01-01,A. Turner,0
1976-01-01,G.R. Viswanath,0
1976-01-01,S.M. Gavaskar,0
1976-01-01,J.F.M. Morrison,0
1976-01-01,D.A. Murray,0
1976-01-01,L.G. Rowe,0
1976-01-01,C.G. Greenidge,0
1976-01-01,A.P.E. Knott,0
1976-01-01,D.L. Amiss,0
1976-01-01,D. Lloyd,0
1976-01-01,K.W.R. Fletcher,0
1976-01-01,G. Boycott,0
1976-01-01,D.L. Murray,0
1976-01-01,A.I. Kallicharran,0
1976-01-01,I.R. Redpath,0
1976-01-01,R.W. Marsh,0
1976-01-01,G.P. Howarth,0
1976-01-01,Zaheer Abbas,0
1976-01-01,I.C. Davis,0
1976-01-01,J.M. Parker,0
1976-01-01,G.R.J. Roope,0
1976-01-01,Wasim Bari,0
1976-01-01,R.W. Taylor,0
1976-01-01,K.J. Wadsworth,0
1976-01-01,M.G. Burgess,0
1976-01-01,G.M. Turner,0
1976-01-01,R.C. Fredericks,0
1976-02-01,M.H.N. Walker,497
1976-02-01,B.D. Julien,485
1976-02-01,C.M. Old,431
1976-02-01,R.O. Collinge,425
1976-02-01,Sarfraz Nawaz,424
1976-02-01,A.M.E. Roberts,420
1976-02-01,G.J. Gilmour,419
1976-02-01,D.K. Lillee,417
1976-02-01,D.R. Hadlee,402
1976-02-01,A.W. Greig,395
1976-02-01,K.D. Boyce,392
1976-02-01,Imran Khan,373
1976-02-01,A.A. Mallett,371
1976-02-01,D.L. Underwood,350
1976-02-01,Asif Masood,350
1976-02-01,J.R. Thomson,350
1976-02-01,B.S. Bedi,326
1976-02-01,V.A. Holder,317
1976-02-01,R.J. Hadlee,309
1976-02-01,R.D. Jackman,295
1976-02-01,Asif Iqbal,289
1976-02-01,C.H. Lloyd,287
1976-02-01,Madan Lal,284
1976-02-01,G.S. Chappell,279
1976-02-01,R.G.D. Willis,278
1976-02-01,B.E. Congdon,272
1976-02-01,R.A. Woolmer,270
1976-02-01,L.W. Kaluperuma,238
1976-02-01,S. Venkataraghavan,228
1976-02-01,B.J. McKechnie,227
1976-02-01,G. Dymock,223
1976-02-01,E.D. Solkar,214
1976-02-01,Javed Miandad,209
1976-02-01,K.D. Walters,195
1976-02-01,D.S. de Silva,193
1976-02-01,Intikhab Alam,192
1976-02-01,B. Wood,192
1976-02-01,D.R. O'Sullivan,181
1976-02-01,A.R.M. Opatha,174
1976-02-01,B. Warnapura,164
1976-02-01,M. Amarnath,153
1976-02-01,Pervez Mir,150
1976-02-01,M. Hendrick,144
1976-02-01,B.L. Cairns,126
1976-02-01,I.V.A. Richards,111
1976-02-01,A.G. Hurst,99
1976-02-01,A.N. Ranasinghe,98
1976-02-01,Majid Khan,97
1976-02-01,G.J. Cosier,84
1976-02-01,Salim Altaf,81
1976-02-01,R.J. Bright,68
1976-02-01,Wasim Raja,55
1976-02-01,I.M. Chappell,49
1976-02-01,Sadiq Mohammad,47
1976-02-01,Mushtaq Mohammad,44
1976-02-01,G.R.A. de Silva,26
1976-02-01,K.D. Ghavri,23
1976-02-01,A.D. Gaekwad,0
1976-02-01,S.R.de S. Wettimuny,0
1976-02-01,B.P. Patel,0
1976-02-01,L.R.D. Mendis,0
1976-02-01,A.P.B. Tennekoon,0
1976-02-01,R.B. McCosker,0
1976-02-01,A. Turner,0
1976-02-01,G.R. Viswanath,0
1976-02-01,S.M. Gavaskar,0
1976-02-01,J.F.M. Morrison,0
1976-02-01,D.A. Murray,0
1976-02-01,L.G. Rowe,0
1976-02-01,C.G. Greenidge,0
1976-02-01,A.P.E. Knott,0
1976-02-01,D.L. Amiss,0
1976-02-01,D. Lloyd,0
1976-02-01,K.W.R. Fletcher,0
1976-02-01,G. Boycott,0
1976-02-01,D.L. Murray,0
1976-02-01,A.I. Kallicharran,0
1976-02-01,I.R. Redpath,0
1976-02-01,R.W. Marsh,0
1976-02-01,G.P. Howarth,0
1976-02-01,Zaheer Abbas,0
1976-02-01,I.C. Davis,0
1976-02-01,J.M. Parker,0
1976-02-01,G.R.J. Roope,0
1976-02-01,Wasim Bari,0
1976-02-01,R.W. Taylor,0
1976-02-01,K.J. Wadsworth,0
1976-02-01,M.G. Burgess,0
1976-02-01,G.M. Turner,0
1976-02-01,R.C. Fredericks,0
1976-03-01,M.H.N. Walker,497
1976-03-01,B.D. Julien,485
1976-03-01,R.O. Collinge,465
1976-03-01,D.R. Hadlee,462
1976-03-01,C.M. Old,431
1976-03-01,Sarfraz Nawaz,424
1976-03-01,A.M.E. Roberts,420
1976-03-01,D.K. Lillee,417
1976-03-01,A.W. Greig,395
1976-03-01,Imran Khan,373
1976-03-01,J.R. Thomson,350
1976-03-01,Asif Masood,350
1976-03-01,D.L. Underwood,350
1976-03-01,B.S. Bedi,347
1976-03-01,R.J. Hadlee,328
1976-03-01,V.A. Holder,317
1976-03-01,R.D. Jackman,295
1976-03-01,Asif Iqbal,289
1976-03-01,C.H. Lloyd,287
1976-03-01,B.L. Cairns,287
1976-03-01,Madan Lal,280
1976-03-01,G.S. Chappell,279
1976-03-01,R.G.D. Willis,278
1976-03-01,R.A. Woolmer,270
1976-03-01,B.J. McKechnie,259
1976-03-01,B.E. Congdon,256
1976-03-01,L.W. Kaluperuma,238
1976-03-01,S. Venkataraghavan,233
1976-03-01,E.D. Solkar,231
1976-03-01,G. Dymock,223
1976-03-01,Javed Miandad,209
1976-03-01,K.D. Walters,195
1976-03-01,D.S. de Silva,193
1976-03-01,B. Wood,192
1976-03-01,Intikhab Alam,192
1976-03-01,D.R. O'Sullivan,180
1976-03-01,A.R.M. Opatha,174
1976-03-01,B. Warnapura,164
1976-03-01,M. Amarnath,162
1976-03-01,Pervez Mir,150
1976-03-01,M. Hendrick,144
1976-03-01,B.S. Chandrasekhar,129
1976-03-01,I.V.A. Richards,111
1976-03-01,A.G. Hurst,99
1976-03-01,A.N. Ranasinghe,98
1976-03-01,Majid Khan,97
1976-03-01,G.J. Cosier,84
1976-03-01,Salim Altaf,81
1976-03-01,R.J. Bright,68
1976-03-01,Wasim Raja,55
1976-03-01,I.M. Chappell,49
1976-03-01,Sadiq Mohammad,47
1976-03-01,Mushtaq Mohammad,44
1976-03-01,G.R.A. de Silva,26
1976-03-01,K.D. Ghavri,23
1976-03-01,J.M. Parker,20
1976-03-01,M.G. Burgess,18
1976-03-01,G.N. Edwards,8
1976-03-01,A.P.B. Tennekoon,0
1976-03-01,G. Boycott,0
1976-03-01,L.R.D. Mendis,0
1976-03-01,R.B. McCosker,0
1976-03-01,D.B. Vengsarkar,0
1976-03-01,D.L. Murray,0
1976-03-01,A.I. Kallicharran,0
1976-03-01,S.R.de S. Wettimuny,0
1976-03-01,P. Krishnamurthy,0
1976-03-01,A.D. Gaekwad,0
1976-03-01,P. Sharma,0
1976-03-01,S.M.H. Kirmani,0
1976-03-01,R. Sudhakar Rao,0
1976-03-01,K.W.R. Fletcher,0
1976-03-01,R.W. Taylor,0
1976-03-01,G.P. Howarth,0
1976-03-01,D.A. Murray,0
1976-03-01,Zaheer Abbas,0
1976-03-01,R.W. Marsh,0
1976-03-01,G.R.J. Roope,0
1976-03-01,G.M. Turner,0
1976-03-01,I.C. Davis,0
1976-03-01,K.J. Wadsworth,0
1976-03-01,S.M. Gavaskar,0
1976-03-01,G.R. Viswanath,0
1976-03-01,D. Lloyd,0
1976-03-01,D.L. Amiss,0
1976-03-01,A.P.E. Knott,0
1976-03-01,C.G. Greenidge,0
1976-03-01,J.F.M. Morrison,0
1976-03-01,L.G. Rowe,0
1976-03-01,R.C. Fredericks,0
1976-03-01,B.P. Patel,0
1976-03-01,Wasim Bari,0
1976-04-01,M.H.N. Walker,497
1976-04-01,B.D. Julien,485
1976-04-01,R.O. Collinge,465
1976-04-01,D.R. Hadlee,462
1976-04-01,C.M. Old,431
1976-04-01,Sarfraz Nawaz,424
1976-04-01,A.M.E. Roberts,420
1976-04-01,D.K. Lillee,417
1976-04-01,A.W. Greig,395
1976-04-01,Imran Khan,373
1976-04-01,J.R. Thomson,350
1976-04-01,Asif Masood,350
1976-04-01,D.L. Underwood,350
1976-04-01,B.S. Bedi,347
1976-04-01,R.J. Hadlee,328
1976-04-01,V.A. Holder,317
1976-04-01,R.D. Jackman,295
1976-04-01,Asif Iqbal,289
1976-04-01,C.H. Lloyd,287
1976-04-01,B.L. Cairns,287
1976-04-01,Madan Lal,280
1976-04-01,G.S. Chappell,279
1976-04-01,R.G.D. Willis,278
1976-04-01,R.A. Woolmer,270
1976-04-01,B.J. McKechnie,259
1976-04-01,B.E. Congdon,256
1976-04-01,L.W. Kaluperuma,238
1976-04-01,S. Venkataraghavan,233
1976-04-01,E.D. Solkar,231
1976-04-01,G. Dymock,223
