,Australia,England,South Africa,New Zealand,West Indies,India,Pakistan,Sri Lanka,Zimbabwe,Bangladesh,Ireland,Afghanistan,ICC World XI
2010-08-26,355,324,124,68,155,109,106,61,8,3,0,0,0
2010-10-01,355,324,124,68,155,110,106,61,8,3,0,0,0
2010-10-09,355,324,124,68,155,111,106,61,8,3,0,0,0
2010-11-04,355,324,124,68,155,111,106,61,8,3,0,0,0
2010-11-12,355,324,124,68,155,111,106,61,8,3,0,0,0
2010-11-15,355,324,124,68,155,111,106,61,8,3,0,0,0
2010-11-20,355,324,124,68,155,112,106,61,8,3,0,0,0
2010-11-23,355,324,124,68,155,112,106,61,8,3,0,0,0
2010-11-25,355,324,124,68,155,112,106,61,8,3,0,0,0
2010-12-01,355,324,124,68,155,112,106,61,8,3,0,0,0
2010-12-03,355,325,124,68,155,112,106,61,8,3,0,0,0
2010-12-16,356,325,125,68,155,112,106,61,8,3,0,0,0
2010-12-26,356,326,125,68,155,113,106,61,8,3,0,0,0
2011-01-02,356,326,125,68,155,113,106,61,8,3,0,0,0
2011-01-03,356,327,125,68,155,113,106,61,8,3,0,0,0
2011-01-07,356,327,125,68,155,113,107,61,8,3,0,0,0
2011-01-15,356,327,125,68,155,113,107,61,8,3,0,0,0
2011-05-12,356,327,125,68,156,113,107,61,8,3,0,0,0
2011-05-20,356,327,125,68,156,113,108,61,8,3,0,0,0
2011-05-26,356,328,125,68,156,113,108,61,8,3,0,0,0
2011-06-03,356,328,125,68,156,113,108,61,8,3,0,0,0
2011-06-16,356,328,125,68,156,113,108,61,8,3,0,0,0
2011-06-20,356,328,125,68,156,114,108,61,8,3,0,0,0
2011-06-28,356,328,125,68,156,114,108,61,8,3,0,0,0
2011-07-06,356,328,125,68,156,114,108,61,8,3,0,0,0
2011-07-21,356,329,125,68,156,114,108,61,8,3,0,0,0
2011-07-29,356,330,125,68,156,114,108,61,8,3,0,0,0
2011-08-04,356,330,125,68,156,114,108,61,9,3,0,0,0
2011-08-10,356,331,125,68,156,114,108,61,9,3,0,0,0
2011-08-18,356,332,125,68,156,114,108,61,9,3,0,0,0
2011-08-31,357,332,125,68,156,114,108,61,9,3,0,0,0
2011-09-01,357,332,125,68,156,114,109,61,9,3,0,0,0
2011-09-08,357,332,125,68,156,114,109,61,9,3,0,0,0
2011-09-16,357,332,125,68,156,114,109,61,9,3,0,0,0
2011-10-18,357,332,125,68,156,114,109,61,9,3,0,0,0
2011-10-21,357,332,125,68,156,114,109,61,9,3,0,0,0
2011-10-26,357,332,125,68,156,114,110,61,9,3,0,0,0
2011-10-29,357,332,125,68,157,114,110,61,9,3,0,0,0
2011-11-01,357,332,125,69,157,114,110,61,9,3,0,0,0
2011-11-03,357,332,125,69,157,114,110,61,9,3,0,0,0
2011-11-06,357,332,125,69,157,115,110,61,9,3,0,0,0
2011-11-09,357,332,126,69,157,115,110,61,9,3,0,0,0
2011-11-14,357,332,126,69,157,116,110,61,9,3,0,0,0
2011-11-17,358,332,126,69,157,116,110,61,9,3,0,0,0
2011-11-22,358,332,126,69,157,116,110,61,9,3,0,0,0
2011-12-01,359,332,126,69,157,116,110,61,9,3,0,0,0
2011-12-09,359,332,126,70,157,116,111,61,9,3,0,0,0
2011-12-15,359,332,127,70,157,116,111,61,9,3,0,0,0
2011-12-17,359,332,127,70,157,116,112,61,9,3,0,0,0
2011-12-26,360,332,127,70,157,116,112,62,9,3,0,0,0
2012-01-03,361,332,128,70,157,116,112,62,9,3,0,0,0
2012-01-13,362,332,128,70,157,116,112,62,9,3,0,0,0
2012-01-17,362,332,128,70,157,116,113,62,9,3,0,0,0
2012-01-24,363,332,128,70,157,116,113,62,9,3,0,0,0
2012-01-25,363,332,128,70,157,116,114,62,9,3,0,0,0
2012-01-26,363,332,128,71,157,116,114,62,9,3,0,0,0
2012-02-03,363,332,128,71,157,116,115,62,9,3,0,0,0
2012-03-07,363,332,128,71,157,116,115,62,9,3,0,0,0
2012-03-15,363,332,129,71,157,116,115,62,9,3,0,0,0
2012-03-23,363,332,129,71,157,116,115,62,9,3,0,0,0
2012-03-26,363,332,129,71,157,116,115,63,9,3,0,0,0
2012-04-03,363,333,129,71,157,116,115,63,9,3,0,0,0
2012-04-07,364,333,129,71,157,116,115,63,9,3,0,0,0
2012-04-15,364,333,129,71,157,116,115,63,9,3,0,0,0
2012-04-23,365,333,129,71,157,116,115,63,9,3,0,0,0
2012-05-17,365,334,129,71,157,116,115,63,9,3,0,0,0
2012-05-25,365,335,129,71,157,116,115,63,9,3,0,0,0
2012-06-07,365,335,129,71,157,116,115,63,9,3,0,0,0
2012-06-22,365,335,129,71,157,116,115,64,9,3,0,0,0
2012-06-30,365,335,129,71,157,116,115,64,9,3,0,0,0
2012-07-08,365,335,129,71,157,116,115,64,9,3,0,0,0
2012-07-19,365,335,130,71,157,116,115,64,9,3,0,0,0
2012-07-25,365,335,130,71,158,116,115,64,9,3,0,0,0
2012-08-02,365,335,130,71,159,116,115,64,9,3,0,0,0
2012-08-16,365,335,131,71,159,116,115,64,9,3,0,0,0
2012-08-23,365,335,131,71,159,117,115,64,9,3,0,0,0
2012-08-31,365,335,131,71,159,118,115,64,9,3,0,0,0
2012-11-09,365,335,131,71,159,118,115,64,9,3,0,0,0
2012-11-13,365,335,131,71,160,118,115,64,9,3,0,0,0
2012-11-15,365,335,131,71,160,119,115,64,9,3,0,0,0
2012-11-17,365,335,131,71,160,119,115,65,9,3,0,0,0
2012-11-21,365,335,131,71,161,119,115,65,9,3,0,0,0
2012-11-22,365,335,131,71,161,119,115,65,9,3,0,0,0
2012-11-23,365,336,131,71,161,119,115,65,9,3,0,0,0
2012-11-25,365,336,131,72,161,119,115,65,9,3,0,0,0
2012-11-30,365,336,132,72,161,119,115,65,9,3,0,0,0
2012-12-05,365,337,132,72,161,119,115,65,9,3,0,0,0
2012-12-13,365,337,132,72,161,119,115,65,9,3,0,0,0
2012-12-14,366,337,132,72,161,119,115,65,9,3,0,0,0
2012-12-26,367,337,132,72,161,119,115,65,9,3,0,0,0
2013-01-02,367,337,133,72,161,119,115,65,9,3,0,0,0
2013-01-03,368,337,133,72,161,119,115,65,9,3,0,0,0
2013-01-11,368,337,134,72,161,119,115,65,9,3,0,0,0
2013-02-01,368,337,135,72,161,119,115,65,9,3,0,0,0
2013-02-14,368,337,136,72,161,119,115,65,9,3,0,0,0
2013-02-22,368,337,137,72,161,120,115,65,9,3,0,0,0
2013-03-02,368,337,137,72,161,121,115,65,9,3,0,0,0
2013-03-06,368,337,137,72,161,121,115,65,9,3,0,0,0
2013-03-08,368,337,137,72,161,121,115,65,9,3,0,0,0
2013-03-12,368,337,137,72,162,121,115,65,9,3,0,0,0
2013-03-14,368,337,137,72,162,122,115,65,9,3,0,0,0
2013-03-16,368,337,137,72,162,122,115,66,9,3,0,0,0
2013-03-20,368,337,137,72,163,122,115,66,9,3,0,0,0
2013-03-22,368,337,137,72,163,123,115,66,9,3,0,0,0
2013-04-17,368,337,137,72,163,123,115,66,10,3,0,0,0
2013-04-25,368,337,137,72,163,123,115,66,10,4,0,0,0
2013-05-16,368,338,137,72,163,123,115,66,10,4,0,0,0
2013-05-24,368,339,137,72,163,123,115,66,10,4,0,0,0
2013-07-10,368,340,137,72,163,123,115,66,10,4,0,0,0
2013-07-18,368,341,137,72,163,123,115,66,10,4,0,0,0
2013-08-01,368,341,137,72,163,123,115,66,10,4,0,0,0
2013-08-09,368,342,137,72,163,123,115,66,10,4,0,0,0
2013-08-21,368,342,137,72,163,123,115,66,10,4,0,0,0
2013-09-03,368,342,137,72,163,123,116,66,10,4,0,0,0
2013-09-10,368,342,137,72,163,123,116,66,11,4,0,0,0
2013-10-09,368,342,137,72,163,123,116,66,11,4,0,0,0
2013-10-14,368,342,137,72,163,123,117,66,11,4,0,0,0
2013-10-21,368,342,137,72,163,123,117,66,11,4,0,0,0
2013-10-23,368,342,138,72,163,123,117,66,11,4,0,0,0
2013-11-06,368,342,138,72,163,124,117,66,11,4,0,0,0
2013-11-14,368,342,138,72,163,125,117,66,11,4,0,0,0
2013-11-21,369,342,138,72,163,125,117,66,11,4,0,0,0
2013-12-03,369,342,138,72,163,125,117,66,11,4,0,0,0
2013-12-05,370,342,138,72,163,125,117,66,11,4,0,0,0
2013-12-11,370,342,138,73,163,125,117,66,11,4,0,0,0
2013-12-13,371,342,138,73,163,125,117,66,11,4,0,0,0
2013-12-18,371,342,138,73,163,125,117,66,11,4,0,0,0
2013-12-19,371,342,138,74,163,125,117,66,11,4,0,0,0
2013-12-26,372,342,139,74,163,125,117,66,11,4,0,0,0
2014-12-31,372,342,139,74,163,125,117,66,11,4,0,0,0
2014-01-03,373,342,139,74,163,125,117,66,11,4,0,0,0
2014-01-08,373,342,139,74,163,125,117,67,11,4,0,0,0
2014-01-16,373,342,139,74,163,125,118,67,11,4,0,0,0
2014-01-27,373,342,139,74,163,125,118,68,11,4,0,0,0
2014-02-04,373,342,139,74,163,125,118,68,11,4,0,0,0
2014-02-06,373,342,139,75,163,125,118,68,11,4,0,0,0
2014-02-12,374,342,139,75,163,125,118,68,11,4,0,0,0
2014-02-14,374,342,139,75,163,125,118,68,11,4,0,0,0
2014-02-20,374,342,140,75,163,125,118,68,11,4,0,0,0
2014-03-01,375,342,140,75,163,125,118,68,11,4,0,0,0
2014-06-08,375,342,140,76,163,125,118,68,11,4,0,0,0
2014-06-12,375,342,140,76,163,125,118,68,11,4,0,0,0
2014-06-16,375,342,140,76,164,125,118,68,11,4,0,0,0
2014-06-20,375,342,140,76,164,125,118,69,11,4,0,0,0
2014-06-26,375,342,140,77,164,125,118,69,11,4,0,0,0
2014-07-09,375,342,140,77,164,125,118,69,11,4,0,0,0
2014-07-16,375,342,141,77,164,125,118,69,11,4,0,0,0
2014-07-17,375,342,141,77,164,126,118,69,11,4,0,0,0
2014-07-24,375,342,141,77,164,126,118,69,11,4,0,0,0
2014-07-27,375,343,141,77,164,126,118,69,11,4,0,0,0
2014-08-06,375,343,141,77,164,126,118,70,11,4,0,0,0
2014-08-07,375,344,141,77,164,126,118,70,11,4,0,0,0
2014-08-09,375,344,142,77,164,126,118,70,11,4,0,0,0
2014-08-14,375,344,142,77,164,126,118,71,11,4,0,0,0
2014-08-15,375,345,142,77,164,126,118,71,11,4,0,0,0
2014-09-05,375,345,142,77,165,126,118,71,11,4,0,0,0
2014-09-13,375,345,142,77,166,126,118,71,11,4,0,0,0
2014-10-22,375,345,142,77,166,126,119,71,11,4,0,0,0
2014-10-25,375,345,142,77,166,126,119,71,11,5,0,0,0
2014-10-30,375,345,142,77,166,126,120,71,11,5,0,0,0
2014-11-03,375,345,142,77,166,126,120,71,11,6,0,0,0
2014-11-09,375,345,142,77,166,126,121,71,11,6,0,0,0
2014-11-12,375,345,142,77,166,126,121,71,11,7,0,0,0
2014-11-17,375,345,142,77,166,126,121,71,11,7,0,0,0
2014-11-26,375,345,142,78,166,126,121,71,11,7,0,0,0
2014-12-09,376,345,142,78,166,126,121,71,11,7,0,0,0
2014-12-17,377,345,143,78,166,126,121,71,11,7,0,0,0
2014-12-26,377,345,143,79,166,126,121,71,11,7,0,0,0
2015-01-02,377,345,144,79,166,126,121,71,11,7,0,0,0
2015-01-03,377,345,144,80,166,126,121,71,11,7,0,0,0
2015-01-06,377,345,144,80,166,126,121,71,11,7,0,0,0
2015-04-13,377,345,144,80,166,126,121,71,11,7,0,0,0
2015-04-21,377,346,144,80,166,126,121,71,11,7,0,0,0
2015-04-28,377,346,144,80,166,126,121,71,11,7,0,0,0
2015-05-01,377,346,144,80,167,126,121,71,11,7,0,0,0
2015-05-06,377,346,144,80,167,126,122,71,11,7,0,0,0
2015-05-21,377,347,144,80,167,126,122,71,11,7,0,0,0
2015-05-29,377,347,144,81,167,126,122,71,11,7,0,0,0
2015-06-03,378,347,144,81,167,126,122,71,11,7,0,0,0
2015-06-10,378,347,144,81,167,126,122,71,11,7,0,0,0
2015-06-11,379,347,144,81,167,126,122,71,11,7,0,0,0
2015-06-17,379,347,144,81,167,126,123,71,11,7,0,0,0
2015-06-25,379,347,144,81,167,126,123,72,11,7,0,0,0
2015-07-03,379,347,144,81,167,126,124,72,11,7,0,0,0
2015-07-08,379,348,144,81,167,126,124,72,11,7,0,0,0
2015-07-16,380,348,144,81,167,126,124,72,11,7,0,0,0
2015-07-21,380,348,144,81,167,126,124,72,11,7,0,0,0
2015-07-29,380,349,144,81,167,126,124,72,11,7,0,0,0
2015-07-30,380,349,144,81,167,126,124,72,11,7,0,0,0
2015-08-06,380,350,144,81,167,126,124,72,11,7,0,0,0
2015-08-12,380,350,144,81,167,126,124,73,11,7,0,0,0
2015-08-20,381,350,144,81,167,127,124,73,11,7,0,0,0
2015-08-28,381,350,144,81,167,128,124,73,11,7,0,0,0
2015-10-13,381,350,144,81,167,128,124,73,11,7,0,0,0
2015-10-14,381,350,144,81,167,128,124,74,11,7,0,0,0
2015-10-22,381,350,144,81,167,128,125,75,11,7,0,0,0
2015-11-01,381,350,144,81,167,128,126,75,11,7,0,0,0
2015-11-05,382,350,144,81,167,129,126,75,11,7,0,0,0
2015-11-13,382,350,144,81,167,129,126,75,11,7,0,0,0
2015-11-14,382,350,144,81,167,129,126,75,11,7,0,0,0
2015-11-25,382,350,144,81,167,130,126,75,11,7,0,0,0
2015-11-27,383,350,144,81,167,130,126,75,11,7,0,0,0
2015-12-03,383,350,144,81,167,131,126,75,11,7,0,0,0
2015-12-10,384,350,144,82,167,131,126,75,11,7,0,0,0
2015-12-18,384,350,144,83,167,131,126,75,11,7,0,0,0
2015-12-26,385,351,144,83,167,131,126,75,11,7,0,0,0
2016-01-02,385,351,144,83,167,131,126,75,11,7,0,0,0
2016-01-03,385,351,144,83,167,131,126,75,11,7,0,0,0
2016-01-14,385,352,144,83,167,131,126,75,11,7,0,0,0
2016-01-22,385,352,145,83,167,131,126,75,11,7,0,0,0
2016-02-12,386,352,145,83,167,131,126,75,11,7,0,0,0
2016-02-20,387,352,145,83,167,131,126,75,11,7,0,0,0
2016-05-19,387,353,145,83,167,131,126,75,11,7,0,0,0
2016-05-27,387,354,145,83,167,131,126,75,11,7,0,0,0
2016-06-09,387,354,145,83,167,131,126,75,11,7,0,0,0
2016-07-14,387,354,145,83,167,131,127,75,11,7,0,0,0
2016-07-21,387,354,145,83,167,132,127,75,11,7,0,0,0
2016-07-22,387,355,145,83,167,132,127,75,11,7,0,0,0
2016-07-26,387,355,145,83,167,132,127,76,11,7,0,0,0
2016-07-28,387,355,145,84,167,132,127,76,11,7,0,0,0
2016-07-30,387,355,145,84,167,132,127,76,11,7,0,0,0
2016-08-03,387,356,145,84,167,132,127,76,11,7,0,0,0
2016-08-04,387,356,145,84,167,132,127,77,11,7,0,0,0
2016-08-06,387,356,145,85,167,132,127,77,11,7,0,0,0
2016-08-09,387,356,145,85,167,133,127,77,11,7,0,0,0
2016-08-11,387,356,145,85,167,133,128,77,11,7,0,0,0
2016-08-13,387,356,145,85,167,133,128,78,11,7,0,0,0
2016-08-18,387,356,145,85,167,133,128,78,11,7,0,0,0
2016-08-19,387,356,145,85,167,133,128,78,11,7,0,0,0
2016-08-27,387,356,146,85,167,133,128,78,11,7,0,0,0
2016-09-22,387,356,146,85,167,134,128,78,11,7,0,0,0
2016-09-30,387,356,146,85,167,135,128,78,11,7,0,0,0
2016-10-08,387,356,146,85,167,136,128,78,11,7,0,0,0
2016-10-13,387,356,146,85,167,136,129,78,11,7,0,0,0
2016-10-20,387,357,146,85,167,136,129,78,11,7,0,0,0
2016-10-21,387,357,146,85,167,136,130,78,11,7,0,0,0
2016-10-28,387,357,146,85,167,136,130,78,11,8,0,0,0
2016-10-29,387,357,146,85,167,136,130,79,11,8,0,0,0
2016-10-30,387,357,146,85,168,136,130,79,11,8,0,0,0
2016-11-03,387,357,147,85,168,136,130,79,11,8,0,0,0
2016-11-06,387,357,147,85,168,136,130,80,11,8,0,0,0
2016-11-09,387,357,147,85,168,136,130,80,11,8,0,0,0
2016-11-12,387,357,148,85,168,136,130,80,11,8,0,0,0
2016-11-17,387,357,148,86,168,137,130,80,11,8,0,0,0
2016-11-24,388,357,148,86,168,137,130,80,11,8,0,0,0
2016-11-25,388,357,148,87,168,137,130,80,11,8,0,0,0
2016-11-26,388,357,148,87,168,138,130,80,11,8,0,0,0
2016-12-08,388,357,148,87,168,139,130,80,11,8,0,0,0
2016-12-15,389,357,148,87,168,139,130,80,11,8,0,0,0
2016-12-16,389,357,148,87,168,140,130,80,11,8,0,0,0
2016-12-26,390,357,149,87,168,140,130,80,11,8,0,0,0
2017-01-02,390,357,150,87,168,140,130,80,11,8,0,0,0
2017-01-03,391,357,150,87,168,140,130,80,11,8,0,0,0
2017-01-12,391,357,151,88,168,140,130,80,11,8,0,0,0
2017-01-20,391,357,151,89,168,140,130,80,11,8,0,0,0
2017-02-09,391,357,151,89,168,141,130,80,11,8,0,0,0
2017-02-23,392,357,151,89,168,141,130,80,11,8,0,0,0
2017-03-04,392,357,151,89,168,142,130,80,11,8,0,0,0
2017-03-07,392,357,151,89,168,142,130,81,11,8,0,0,0
2017-03-08,392,357,151,89,168,142,130,81,11,8,0,0,0
2017-03-15,392,357,151,89,168,142,130,81,11,9,0,0,0
2017-03-16,392,357,152,89,168,142,130,81,11,9,0,0,0
2017-03-25,392,357,152,89,168,143,130,81,11,9,0,0,0
2017-04-21,392,357,152,89,168,143,131,81,11,9,0,0,0
2017-04-30,392,357,152,89,169,143,131,81,11,9,0,0,0
2017-05-10,392,357,152,89,169,143,132,81,11,9,0,0,0
2017-07-06,392,358,152,89,169,143,132,81,11,9,0,0,0
2017-07-14,392,358,153,89,169,143,132,82,11,9,0,0,0
2017-07-26,392,358,153,89,169,144,132,82,11,9,0,0,0
2017-07-27,392,359,153,89,169,144,132,82,11,9,0,0,0
2017-08-03,392,359,153,89,169,145,132,82,11,9,0,0,0
2017-08-04,392,360,153,89,169,145,132,82,11,9,0,0,0
2017-08-12,392,360,153,89,169,146,132,82,11,9,0,0,0
2017-08-17,392,361,153,89,169,146,132,82,11,9,0,0,0
2017-08-25,392,361,153,89,170,146,132,82,11,9,0,0,0
2017-08-27,392,361,153,89,170,146,132,82,11,10,0,0,0
2017-09-04,393,361,153,89,170,146,132,82,11,10,0,0,0
2017-09-07,393,362,153,89,170,146,132,82,11,10,0,0,0
2017-09-28,393,362,154,89,170,146,132,83,11,10,0,0,0
2017-10-06,393,362,155,89,170,146,132,84,11,10,0,0,0
2017-10-21,393,362,155,89,171,146,132,84,11,10,0,0,0
2017-10-29,393,362,155,89,171,146,132,84,11,10,0,0,0
2017-11-16,393,362,155,89,171,146,132,84,11,10,0,0,0
2017-11-23,394,362,155,89,171,146,132,84,11,10,0,0,0
2017-11-24,394,362,155,89,171,147,132,84,11,10,0,0,0
2017-12-01,394,362,155,90,171,147,132,84,11,10,0,0,0
2017-12-02,395,362,155,90,171,147,132,84,11,10,0,0,0
2017-12-09,395,362,155,91,171,147,132,84,11,10,0,0,0
2017-12-14,396,362,155,91,171,147,132,84,11,10,0,0,0
2017-12-26,396,362,156,91,171,147,132,84,11,10,0,0,0
2018-01-04,397,362,156,91,171,147,132,84,11,10,0,0,0
2018-01-05,397,362,157,91,171,147,132,84,11,10,0,0,0
2018-01-13,397,362,158,91,171,147,132,84,11,10,0,0,0
2018-01-24,397,362,158,91,171,148,132,84,11,10,0,0,0
2018-01-31,397,362,158,91,171,148,132,84,11,10,0,0,0
2018-02-08,397,362,158,91,171,148,132,85,11,10,0,0,0
2018-03-01,398,362,158,91,171,148,132,85,11,10,0,0,0
2018-03-09,398,362,159,91,171,148,132,85,11,10,0,0,0
2018-03-22,398,362,160,92,171,148,132,85,11,10,0,0,0
2018-03-30,398,362,161,92,171,148,132,85,11,10,0,0,0
2018-05-11,398,362,161,92,171,148,133,85,11,10,0,0,0
2018-05-24,398,362,161,92,171,148,134,85,11,10,0,0,0
2018-06-01,398,363,161,92,171,148,134,85,11,10,0,0,0
2018-06-06,398,363,161,92,172,148,134,85,11,10,0,0,0
2018-06-14,398,363,161,92,172,149,134,85,11,10,0,0,0
2018-06-23,398,363,161,92,172,149,134,86,11,10,0,0,0
2018-07-04,398,363,161,92,173,149,134,86,11,10,0,0,0
2018-07-12,398,363,161,92,174,149,134,87,11,10,0,0,0
2018-07-20,398,363,161,92,174,149,134,88,11,10,0,0,0
2018-08-01,398,364,161,92,174,149,134,88,11,10,0,0,0
2018-08-09,398,365,161,92,174,149,134,88,11,10,0,0,0
2018-08-18,398,365,161,92,174,150,134,88,11,10,0,0,0
2018-08-30,398,366,161,92,174,150,134,88,11,10,0,0,0
2018-09-07,398,367,161,92,174,150,134,88,11,10,0,0,0
2018-10-04,398,367,161,92,174,151,134,88,11,10,0,0,0
2018-10-07,398,367,161,92,174,151,134,88,11,10,0,0,0
2018-10-12,398,367,161,92,174,152,134,88,11,10,0,0,0
2018-10-16,398,367,161,92,174,152,135,88,11,10,0,0,0
2018-11-03,398,367,161,92,174,152,135,88,12,10,0,0,0
2018-11-06,398,368,161,92,174,152,135,88,12,10,0,0,0
2018-11-11,398,368,161,92,174,152,135,88,12,11,0,0,0
2018-11-14,398,369,161,92,174,152,135,88,12,11,0,0,0
2018-11-16,398,369,161,93,174,152,135,88,12,11,0,0,0
2018-11-22,398,369,161,93,174,152,135,88,12,12,0,0,0
2018-11-23,398,370,161,93,174,152,135,88,12,12,0,0,0
2018-11-24,398,370,161,93,174,152,136,88,12,12,0,0,0
2018-11-30,398,370,161,93,174,152,136,88,12,13,0,0,0
2018-12-03,398,370,161,94,174,152,136,88,12,13,0,0,0
2018-12-06,398,370,161,94,174,153,136,88,12,13,0,0,0
2018-12-14,399,370,161,94,174,153,136,88,12,13,0,0,0
2018-12-15,399,370,161,94,174,153,136,88,12,13,0,0,0
2018-12-26,399,370,162,95,174,154,136,88,12,13,0,0,0
2019-01-03,399,370,163,95,174,154,136,88,12,13,0,0,0
2019-01-11,399,370,164,95,174,154,136,88,12,13,0,0,0
2019-01-23,399,370,164,95,175,154,136,88,12,13,0,0,0
2019-01-24,400,370,164,95,175,154,136,88,12,13,0,0,0
2019-01-31,400,370,164,95,176,154,136,88,12,13,0,0,0
2019-02-01,401,370,164,95,176,154,136,88,12,13,0,0,0
2019-02-09,401,371,164,95,176,154,136,88,12,13,0,0,0
2019-02-13,401,371,164,95,176,154,136,89,12,13,0,0,0
2019-02-21,401,371,164,95,176,154,136,90,12,13,0,0,0
2019-02-28,401,371,164,96,176,154,136,90,12,13,0,0,0
2019-03-08,401,371,164,97,176,154,136,90,12,13,0,0,0
2019-03-15,401,371,164,97,176,154,136,90,12,13,0,1,0
2019-07-24,401,372,164,97,176,154,136,90,12,13,0,1,0
2019-08-01,402,372,164,97,176,154,136,90,12,13,0,1,0
2019-08-14,402,372,164,97,176,154,136,91,12,13,0,1,0
2019-08-22,402,373,164,98,176,155,136,91,12,13,0,1,0
2019-08-30,402,373,164,98,176,156,136,91,12,13,0,1,0
2019-09-04,403,373,164,98,176,156,136,91,12,13,0,1,0
2019-09-05,403,373,164,98,176,156,136,91,12,13,0,2,0
2019-09-12,403,374,164,98,176,156,136,91,12,13,0,2,0
2019-10-02,403,374,164,98,176,157,136,91,12,13,0,2,0
2019-10-10,403,374,164,98,176,158,136,91,12,13,0,2,0
2019-10-19,403,374,164,98,176,159,136,91,12,13,0,2,0
2019-11-14,403,374,164,98,176,160,136,91,12,13,0,2,0
2019-11-21,404,374,164,99,176,160,136,91,12,13,0,2,0
2019-11-22,404,374,164,99,176,161,136,91,12,13,0,2,0
2019-11-27,404,374,164,99,177,161,136,91,12,13,0,2,0
2019-11-29,405,374,164,99,177,161,136,91,12,13,0,2,0
2019-12-11,405,374,164,99,177,161,136,91,12,13,0,2,0
2019-12-12,406,374,164,99,177,161,136,91,12,13,0,2,0
2019-12-19,406,374,164,99,177,161,137,91,12,13,0,2,0
2019-12-26,407,374,165,99,177,161,137,91,12,13,0,2,0
2020-01-03,408,375,165,99,177,161,137,91,12,13,0,2,0
2020-01-16,408,376,165,99,177,161,137,91,12,13,0,2,0
2020-01-19,408,376,165,99,177,161,137,92,12,13,0,2,0
2020-01-24,408,377,165,99,177,161,137,92,12,13,0,2,0
2020-01-27,408,377,165,99,177,161,137,92,12,13,0,2,0
2020-02-07,408,377,165,99,177,161,138,92,12,13,0,2,0
2020-02-21,408,377,165,100,177,161,138,92,12,13,0,2,0
2020-02-22,408,377,165,100,177,161,138,92,12,14,0,2,0
2020-02-29,408,377,165,101,177,161,138,92,12,14,0,2,0
2020-07-08,408,377,165,101,178,161,138,92,12,14,0,2,0
2020-07-16,408,378,165,101,178,161,138,92,12,14,0,2,0
2020-07-24,408,379,165,101,178,161,138,92,12,14,0,2,0
2020-08-05,408,380,165,101,178,161,138,92,12,14,0,2,0
2020-08-13,408,380,165,101,178,161,138,92,12,14,0,2,0
2020-08-21,408,380,165,101,178,161,138,92,12,14,0,2,0
2020-12-03,408,380,165,102,178,161,138,92,12,14,0,2,0
2020-12-11,408,380,165,103,178,161,138,92,12,14,0,2,0
2020-12-17,409,380,165,103,178,161,138,92,12,14,0,2,0
2020-12-26,409,380,166,104,178,162,138,92,12,14,0,2,0
2021-01-03,409,380,167,105,178,162,138,92,12,14,0,2,0
2021-01-07,409,380,167,105,178,162,138,92,12,14,0,2,0
2021-01-14,409,381,167,105,178,162,138,92,12,14,0,2,0
2021-01-15,409,381,167,105,178,163,138,92,12,14,0,2,0
2021-01-22,409,382,167,105,178,163,138,92,12,14,0,2,0
2021-01-26,409,382,167,105,178,163,139,92,12,14,0,2,0
2021-02-03,409,382,167,105,179,163,139,92,12,14,0,2,0
2021-02-04,409,382,167,105,179,163,140,92,12,14,0,2,0
2021-02-05,409,383,167,105,179,163,140,92,12,14,0,2,0
2021-02-11,409,383,167,105,180,163,140,92,12,14,0,2,0
2021-02-13,409,383,167,105,180,164,140,92,12,14,0,2,0
2021-02-24,409,383,167,105,180,165,140,92,12,14,0,2,0
2021-03-02,409,383,167,105,180,165,140,92,13,14,0,2,0
2021-03-04,409,383,167,105,180,166,140,92,13,14,0,2,0
2021-03-10,409,383,167,105,180,166,140,92,13,14,0,3,0
2021-03-21,409,383,167,105,180,166,140,92,13,14,0,3,0
2021-03-29,409,383,167,105,180,166,140,92,13,14,0,3,0
2021-04-21,409,383,167,105,180,166,140,92,13,14,0,3,0
2021-04-29,409,383,167,105,180,166,141,93,13,14,0,3,0
2021-05-07,409,383,167,105,180,166,142,93,13,14,0,3,0
2021-06-02,409,383,167,105,180,166,142,93,13,14,0,3,0
2021-06-10,409,383,168,106,180,166,142,93,13,14,0,3,0
2021-06-18,409,383,169,107,180,166,142,93,13,14,0,3,0
2021-07-07,409,383,169,107,180,166,142,93,13,15,0,3,0
2021-08-04,409,383,169,107,180,166,142,93,13,15,0,3,0
2021-08-12,409,383,169,107,181,167,142,93,13,15,0,3,0
2021-08-20,409,383,169,107,181,167,143,93,13,15,0,3,0
2021-08-25,409,384,169,107,181,167,143,93,13,15,0,3,0
2021-09-02,409,384,169,107,181,168,143,93,13,15,0,3,0
2021-11-21,409,384,169,107,181,168,143,94,13,15,0,3,0
2021-11-25,409,384,169,107,181,168,143,94,13,15,0,3,0
2021-11-26,409,384,169,107,181,168,144,94,13,15,0,3,0
2021-11-29,409,384,169,107,181,168,144,95,13,15,0,3,0
2021-12-03,409,384,169,107,181,169,144,95,13,15,0,3,0
2021-12-04,409,384,169,107,181,169,145,95,13,15,0,3,0
2021-12-08,410,384,169,107,181,169,145,95,13,15,0,3,0
2021-12-16,411,384,169,107,181,169,145,95,13,15,0,3,0
2021-12-26,412,384,169,107,181,170,145,95,13,15,0,3,0
2022-01-01,412,384,169,107,181,170,145,95,13,16,0,3,0
